fid,USGS_ID,Date_Min,Date_Max,Fatalities,Confidence,LS_Type,Inventory,Inv_URL,Info_Source,Notes,Lat_N,Lon_W,State,Feature,Glyph
198402,pt198402,1970/01/01 00:00:00,,,2,Landslide,VT GS,https://geodata.vermont.gov/datasets/VTANR::landslides/about,"Vermont Agency of Natural Resources, 2012, Tropical Storm Irene Debris and Landslide Inventory.","Dataset also includes information about landslide dimensions, impacts, slope characteristics, and further constraints on landslide information. Slide 2.",43.9510173433704,-72.8301338827035,VT,point,🛘
198403,pt198403,1970/01/01 00:00:00,,,2,Landslide,VT GS,https://geodata.vermont.gov/datasets/VTANR::landslides/about,"Vermont Agency of Natural Resources, 2012, Tropical Storm Irene Debris and Landslide Inventory.","Dataset also includes information about landslide dimensions, impacts, slope characteristics, and further constraints on landslide information.",43.7811940254651,-72.5213696694153,VT,point,🛘
198404,pt198404,1970/01/01 00:00:00,,,2,Landslide,VT GS,https://geodata.vermont.gov/datasets/VTANR::landslides/about,"Vermont Agency of Natural Resources, 2012, Tropical Storm Irene Debris and Landslide Inventory.","Dataset also includes information about landslide dimensions, impacts, slope characteristics, and further constraints on landslide information. Gilman Rd landslide.",43.8224396431634,-72.5814853776589,VT,point,🛘
198405,pt198405,1970/01/01 00:00:00,,,2,Landslide,VT GS,https://geodata.vermont.gov/datasets/VTANR::landslides/about,"Vermont Agency of Natural Resources, 2012, Tropical Storm Irene Debris and Landslide Inventory.","Dataset also includes information about landslide dimensions, impacts, slope characteristics, and further constraints on landslide information. Churchville Rd.",43.9210735998625,-72.8310940137682,VT,point,🛘
198406,pt198406,1970/01/01 00:00:00,,,2,Landslide,VT GS,https://geodata.vermont.gov/datasets/VTANR::landslides/about,"Vermont Agency of Natural Resources, 2012, Tropical Storm Irene Debris and Landslide Inventory.","Dataset also includes information about landslide dimensions, impacts, slope characteristics, and further constraints on landslide information. Churchville Rd.",43.9213749328679,-72.8300805506761,VT,point,🛘
198407,pt198407,1970/01/01 00:00:00,,,2,Landslide,VT GS,https://geodata.vermont.gov/datasets/VTANR::landslides/about,"Vermont Agency of Natural Resources, 2012, Tropical Storm Irene Debris and Landslide Inventory.","Dataset also includes information about landslide dimensions, impacts, slope characteristics, and further constraints on landslide information. Thayer Brook.",43.9256321763227,-72.6745918868212,VT,point,🛘
198408,pt198408,1970/01/01 00:00:00,,,2,Landslide,VT GS,https://geodata.vermont.gov/datasets/VTANR::landslides/about,"Vermont Agency of Natural Resources, 2012, Tropical Storm Irene Debris and Landslide Inventory.","Dataset also includes information about landslide dimensions, impacts, slope characteristics, and further constraints on landslide information. Bailey Rd (TH-75) at intersection of Old Mill Hill (TH-110).",44.1161787434157,-72.6422460287572,VT,point,🛘
198409,pt198409,1970/01/01 00:00:00,,,2,Landslide,VT GS,https://geodata.vermont.gov/datasets/VTANR::landslides/about,"Vermont Agency of Natural Resources, 2012, Tropical Storm Irene Debris and Landslide Inventory.","Dataset also includes information about landslide dimensions, impacts, slope characteristics, and further constraints on landslide information. Moretown Common Rd (TH-5) 0.3 miles south/west of VT 100B.",44.2845883032242,-72.7065021602194,VT,point,🛘
198410,pt198410,1970/01/01 00:00:00,,,2,Translational Slide Landslide,VT GS,https://geodata.vermont.gov/datasets/VTANR::landslides/about,"Van Hoesen, J., Anderson, O., and Duncan, J., 2016, Final Report summarizing the efficacy of GIS-based modeling of landslide susceptibility, Addison County, Vermont: Vermont Geological Survey Technical Report VGTR2016-1.","Dataset also includes information about landslide dimensions, impacts, slope characteristics, and further constraints on landslide information. Stream Erosion. Active. Both black shale and red granite bedrock.",44.2617336415438,-73.2065478452171,VT,point,🛘
198411,pt198411,1970/01/01 00:00:00,,,2,Translational Slide Landslide,VT GS,https://geodata.vermont.gov/datasets/VTANR::landslides/about,"Van Hoesen, J., Anderson, O., and Duncan, J., 2016, Final Report summarizing the efficacy of GIS-based modeling of landslide susceptibility, Addison County, Vermont: Vermont Geological Survey Technical Report VGTR2016-1.","Dataset also includes information about landslide dimensions, impacts, slope characteristics, and further constraints on landslide information. Stream Erosion. Active.",44.2619690286156,-73.2049543328991,VT,point,🛘
198412,pt198412,1970/01/01 00:00:00,,,2,Rotational Slump Landslide,VT GS,https://geodata.vermont.gov/datasets/VTANR::landslides/about,"Van Hoesen, J., Anderson, O., and Duncan, J., 2016, Final Report summarizing the efficacy of GIS-based modeling of landslide susceptibility, Addison County, Vermont: Vermont Geological Survey Technical Report VGTR2016-1.","Dataset also includes information about landslide dimensions, impacts, slope characteristics, and further constraints on landslide information. Stream Erosion. Active. Trees leaning up slope. Scarp and bench present (so a slump). Face if slump has rills. Trees near top leaning out of slope, so a possible translational slide in future.",44.154638683603,-73.1575611529562,VT,point,🛘
198413,pt198413,1970/01/01 00:00:00,,,2,Gully,VT GS,https://geodata.vermont.gov/datasets/VTANR::landslides/about,"Van Hoesen, J., Anderson, O., and Duncan, J., 2016, Final Report summarizing the efficacy of GIS-based modeling of landslide susceptibility, Addison County, Vermont: Vermont Geological Survey Technical Report VGTR2016-1.","Dataset also includes information about landslide dimensions, impacts, slope characteristics, and further constraints on landslide information.",44.1740615383366,-73.1516157479755,VT,point,🛘
198414,pt198414,1970/01/01 00:00:00,,,2,Rock Translational Slide Landslide,VT GS,https://geodata.vermont.gov/datasets/VTANR::landslides/about,"Van Hoesen, J., Anderson, O., and Duncan, J., 2016, Final Report summarizing the efficacy of GIS-based modeling of landslide susceptibility, Addison County, Vermont: Vermont Geological Survey Technical Report VGTR2016-1.","Dataset also includes information about landslide dimensions, impacts, slope characteristics, and further constraints on landslide information. Stream Erosion. Active.",44.1327967386191,-73.0870667538523,VT,point,🛘
198415,pt198415,1970/01/01 00:00:00,,,2,Earth Translational Slide Landslide,VT GS,https://geodata.vermont.gov/datasets/VTANR::landslides/about,"Van Hoesen, J., Anderson, O., and Duncan, J., 2016, Final Report summarizing the efficacy of GIS-based modeling of landslide susceptibility, Addison County, Vermont: Vermont Geological Survey Technical Report VGTR2016-1.","Dataset also includes information about landslide dimensions, impacts, slope characteristics, and further constraints on landslide information. Stream Erosion. Active.",44.1226495732784,-73.0830299602714,VT,point,🛘
198416,pt198416,1970/01/01 00:00:00,,,2,Earth Translational Slide Landslide,VT GS,https://geodata.vermont.gov/datasets/VTANR::landslides/about,"Van Hoesen, J., Anderson, O., and Duncan, J., 2016, Final Report summarizing the efficacy of GIS-based modeling of landslide susceptibility, Addison County, Vermont: Vermont Geological Survey Technical Report VGTR2016-1.","Dataset also includes information about landslide dimensions, impacts, slope characteristics, and further constraints on landslide information. Stream Erosion. Active.",44.0349112842111,-73.1357587535438,VT,point,🛘
198417,pt198417,1970/01/01 00:00:00,,,2,Earth Translational Slide Landslide,VT GS,https://geodata.vermont.gov/datasets/VTANR::landslides/about,"Van Hoesen, J., Anderson, O., and Duncan, J., 2016, Final Report summarizing the efficacy of GIS-based modeling of landslide susceptibility, Addison County, Vermont: Vermont Geological Survey Technical Report VGTR2016-1.","Dataset also includes information about landslide dimensions, impacts, slope characteristics, and further constraints on landslide information. Stream Erosion. Active.",43.969234185093,-73.1040015385694,VT,point,🛘
198418,pt198418,1970/01/01 00:00:00,,,2,Rock Fall Landslide,VT GS,https://geodata.vermont.gov/datasets/VTANR::landslides/about,"Van Hoesen, J., Anderson, O., and Duncan, J., 2016, Final Report summarizing the efficacy of GIS-based modeling of landslide susceptibility, Addison County, Vermont: Vermont Geological Survey Technical Report VGTR2016-1.","Dataset also includes information about landslide dimensions, impacts, slope characteristics, and further constraints on landslide information. Stream Erosion. Active.",43.9703177406157,-73.0824515923175,VT,point,🛘
198419,pt198419,1970/01/01 00:00:00,,,2,Earth Translational Slide Landslide,VT GS,https://geodata.vermont.gov/datasets/VTANR::landslides/about,"Van Hoesen, J., Anderson, O., and Duncan, J., 2016, Final Report summarizing the efficacy of GIS-based modeling of landslide susceptibility, Addison County, Vermont: Vermont Geological Survey Technical Report VGTR2016-1.","Dataset also includes information about landslide dimensions, impacts, slope characteristics, and further constraints on landslide information. Stream Erosion. Active.",43.9693432056576,-73.1092867255062,VT,point,🛘
198420,pt198420,1970/01/01 00:00:00,,,2,Rock Topple Landslide,VT GS,https://geodata.vermont.gov/datasets/VTANR::landslides/about,"Van Hoesen, J., Anderson, O., and Duncan, J., 2016, Final Report summarizing the efficacy of GIS-based modeling of landslide susceptibility, Addison County, Vermont: Vermont Geological Survey Technical Report VGTR2016-1.","Dataset also includes information about landslide dimensions, impacts, slope characteristics, and further constraints on landslide information. Stream Erosion. Active.",43.9037362530175,-73.0630119217265,VT,point,🛘
198421,pt198421,1970/01/01 00:00:00,,,2,Rock Fall Landslide,VT GS,https://geodata.vermont.gov/datasets/VTANR::landslides/about,"Van Hoesen, J., Anderson, O., and Duncan, J., 2016, Final Report summarizing the efficacy of GIS-based modeling of landslide susceptibility, Addison County, Vermont: Vermont Geological Survey Technical Report VGTR2016-1.","Dataset also includes information about landslide dimensions, impacts, slope characteristics, and further constraints on landslide information. Gravity. Active.",43.9018771771115,-73.0584058374193,VT,point,🛘
198422,pt198422,1970/01/01 00:00:00,,,2,Translational Slide Landslide,VT GS,https://geodata.vermont.gov/datasets/VTANR::landslides/about,"Van Hoesen, J., Anderson, O., and Duncan, J., 2016, Final Report summarizing the efficacy of GIS-based modeling of landslide susceptibility, Addison County, Vermont: Vermont Geological Survey Technical Report VGTR2016-1.","Dataset also includes information about landslide dimensions, impacts, slope characteristics, and further constraints on landslide information. Stream Erosion. Active. Kind of like a gully.",44.2596046703451,-73.2114028234618,VT,point,🛘
198423,pt198423,1970/01/01 00:00:00,,,2,Translational Slide Landslide,VT GS,https://geodata.vermont.gov/datasets/VTANR::landslides/about,"Van Hoesen, J., Anderson, O., and Duncan, J., 2016, Final Report summarizing the efficacy of GIS-based modeling of landslide susceptibility, Addison County, Vermont: Vermont Geological Survey Technical Report VGTR2016-1.","Dataset also includes information about landslide dimensions, impacts, slope characteristics, and further constraints on landslide information. Stream Erosion. Active.",44.2597235694591,-73.2116297251777,VT,point,🛘
198424,pt198424,1970/01/01 00:00:00,,,2,Translational Slide Landslide,VT GS,https://geodata.vermont.gov/datasets/VTANR::landslides/about,"Van Hoesen, J., Anderson, O., and Duncan, J., 2016, Final Report summarizing the efficacy of GIS-based modeling of landslide susceptibility, Addison County, Vermont: Vermont Geological Survey Technical Report VGTR2016-1.","Dataset also includes information about landslide dimensions, impacts, slope characteristics, and further constraints on landslide information. Stream Erosion. Active. Potentially a gully complex?.",44.2619609823026,-73.2050213240304,VT,point,🛘
